
[TRAIN] Epoch: 1, Accuracy: 0.19396, Error: 0.80604, Loss: 2.3683500370788573, Time elapsed: 0:01:45
[TRAIN] Epoch: 15, Accuracy: 0.7956, Error: 0.2044, Loss: 0.5973875406646728, Time elapsed: 0:01:45
[TEST] Epoch: 15, Accuracy: 0.8144, Error: 0.1856, Loss: 0.549022334098816, Time elapsed: 0:00:15

[TRAIN] Epoch: 16, Accuracy: 0.8007, Error: 0.1993, Loss: 0.5775354985618592, Time elapsed: 0:01:45
[TEST] Epoch: 16, Accuracy: 0.8093, Error: 0.1907, Loss: 0.5671027507781983, Time elapsed: 0:00:15

[TRAIN] Epoch: 17, Accuracy: 0.81274, Error: 0.18726, Loss: 0.5452121858406067, Time elapsed: 0:01:45
[TEST] Epoch: 17, Accuracy: 0.8198, Error: 0.1802, Loss: 0.5330630613327026, Time elapsed: 0:00:15

[TRAIN] Epoch: 18, Accuracy: 0.813, Error: 0.187, Loss: 0.5398943519210816, Time elapsed: 0:01:45
[TEST] Epoch: 18, Accuracy: 0.8203, Error: 0.1797, Loss: 0.5270957247734069, Time elapsed: 0:00:15

[TRAIN] Epoch: 19, Accuracy: 0.82528, Error: 0.17472, Loss: 0.5100810682678223, Time elapsed: 0:01:45
[TEST] Epoch: 19, Accuracy: 0.8284, Error: 0.1716, Loss: 0.4982428845405579, Time elapsed: 0:00:15

[TRAIN] Epoch: 20, Accuracy: 0.82958, Error: 0.17042, Loss: 0.4996320410728455, Time elapsed: 0:01:45
[TEST] Epoch: 20, Accuracy: 0.8065, Error: 0.1935, Loss: 0.5692942593574524, Time elapsed: 0:00:15

[TRAIN] Epoch: 21, Accuracy: 0.83602, Error: 0.16398, Loss: 0.4743523450088501, Time elapsed: 0:01:45
[TEST] Epoch: 21, Accuracy: 0.8206, Error: 0.1794, Loss: 0.5467242486000061, Time elapsed: 0:00:15

[TRAIN] Epoch: 22, Accuracy: 0.8397, Error: 0.1603, Loss: 0.4643086403465271, Time elapsed: 0:01:45
[TEST] Epoch: 22, Accuracy: 0.8378, Error: 0.1622, Loss: 0.48205002584457396, Time elapsed: 0:00:15

[TRAIN] Epoch: 23, Accuracy: 0.84486, Error: 0.15514, Loss: 0.44921915534973145, Time elapsed: 0:01:45
[TEST] Epoch: 23, Accuracy: 0.8378, Error: 0.1622, Loss: 0.48003023557662966, Time elapsed: 0:00:15

[TRAIN] Epoch: 24, Accuracy: 0.85194, Error: 0.14806, Loss: 0.4339358006286621, Time elapsed: 0:01:45
[TEST] Epoch: 24, Accuracy: 0.8424, Error: 0.1576, Loss: 0.4806143531799316, Time elapsed: 0:00:15

[TRAIN] Epoch: 25, Accuracy: 0.85474, Error: 0.14526, Loss: 0.4244133208656311, Time elapsed: 0:01:45
[TEST] Epoch: 25, Accuracy: 0.8471, Error: 0.1529, Loss: 0.4494423402786255, Time elapsed: 0:00:15

[TRAIN] Epoch: 26, Accuracy: 0.85794, Error: 0.14206, Loss: 0.4107943755722046, Time elapsed: 0:01:45
[TEST] Epoch: 26, Accuracy: 0.8455, Error: 0.1545, Loss: 0.4692899355888367, Time elapsed: 0:00:15

[TRAIN] Epoch: 27, Accuracy: 0.86162, Error: 0.13838, Loss: 0.4017276091003418, Time elapsed: 0:01:45
[TEST] Epoch: 27, Accuracy: 0.846, Error: 0.154, Loss: 0.46320558595657346, Time elapsed: 0:00:15

[TRAIN] Epoch: 28, Accuracy: 0.86662, Error: 0.13338, Loss: 0.3890604758262634, Time elapsed: 0:01:45
[TEST] Epoch: 28, Accuracy: 0.8396, Error: 0.1604, Loss: 0.4894940948486328, Time elapsed: 0:00:15

[TRAIN] Epoch: 29, Accuracy: 0.86896, Error: 0.13104, Loss: 0.3790553720664978, Time elapsed: 0:01:45
[TEST] Epoch: 29, Accuracy: 0.8425, Error: 0.1575, Loss: 0.4886501707077026, Time elapsed: 0:00:15

[TRAIN] Epoch: 30, Accuracy: 0.87266, Error: 0.12734, Loss: 0.3718059014129639, Time elapsed: 0:01:45
[TEST] Epoch: 30, Accuracy: 0.8505, Error: 0.1495, Loss: 0.45660454416275026, Time elapsed: 0:00:15

[TRAIN] Epoch: 31, Accuracy: 0.87662, Error: 0.12338, Loss: 0.3565873441505432, Time elapsed: 0:01:45
[TEST] Epoch: 31, Accuracy: 0.8445, Error: 0.1555, Loss: 0.4908332673072815, Time elapsed: 0:00:15

[TRAIN] Epoch: 32, Accuracy: 0.87958, Error: 0.12042, Loss: 0.3537230343818665, Time elapsed: 0:01:45
[TEST] Epoch: 32, Accuracy: 0.8559, Error: 0.1441, Loss: 0.42940545034408567, Time elapsed: 0:00:15

[TRAIN] Epoch: 33, Accuracy: 0.88082, Error: 0.11918, Loss: 0.3461034091567993, Time elapsed: 0:01:45
[TEST] Epoch: 33, Accuracy: 0.8581, Error: 0.1419, Loss: 0.44667479839324953, Time elapsed: 0:00:15

[TRAIN] Epoch: 34, Accuracy: 0.88084, Error: 0.11916, Loss: 0.3456461123275757, Time elapsed: 0:01:45
[TEST] Epoch: 34, Accuracy: 0.8511, Error: 0.1489, Loss: 0.4396354960441589, Time elapsed: 0:00:15

[TRAIN] Epoch: 35, Accuracy: 0.88758, Error: 0.11242, Loss: 0.3274633938217163, Time elapsed: 0:01:45
[TEST] Epoch: 35, Accuracy: 0.8455, Error: 0.1545, Loss: 0.4741036232948303, Time elapsed: 0:00:15

[TRAIN] Epoch: 36, Accuracy: 0.88878, Error: 0.11122, Loss: 0.32432321752548215, Time elapsed: 0:01:45
[TEST] Epoch: 36, Accuracy: 0.8578, Error: 0.1422, Loss: 0.4358561570167542, Time elapsed: 0:00:15

[TRAIN] Epoch: 37, Accuracy: 0.89218, Error: 0.10782, Loss: 0.3175732868385315, Time elapsed: 0:01:45
[TEST] Epoch: 37, Accuracy: 0.857, Error: 0.143, Loss: 0.45472943687438966, Time elapsed: 0:00:15

[TRAIN] Epoch: 38, Accuracy: 0.89228, Error: 0.10772, Loss: 0.31428474721908567, Time elapsed: 0:01:45
[TEST] Epoch: 38, Accuracy: 0.8504, Error: 0.1496, Loss: 0.46826752634048463, Time elapsed: 0:00:15

[TRAIN] Epoch: 39, Accuracy: 0.8943, Error: 0.1057, Loss: 0.3058431288909912, Time elapsed: 0:01:45
[TEST] Epoch: 39, Accuracy: 0.856, Error: 0.144, Loss: 0.4446869791984558, Time elapsed: 0:00:15

[TRAIN] Epoch: 40, Accuracy: 0.89912, Error: 0.10088, Loss: 0.2957743227481842, Time elapsed: 0:01:45
[TEST] Epoch: 40, Accuracy: 0.8328, Error: 0.1672, Loss: 0.5220670248031616, Time elapsed: 0:00:15

[TRAIN] Epoch: 41, Accuracy: 0.90068, Error: 0.09932, Loss: 0.28840600091934204, Time elapsed: 0:01:45
[TEST] Epoch: 41, Accuracy: 0.8625, Error: 0.1375, Loss: 0.4422223990440369, Time elapsed: 0:00:15

[TRAIN] Epoch: 42, Accuracy: 0.90078, Error: 0.09922, Loss: 0.2932948999595642, Time elapsed: 0:01:45
[TEST] Epoch: 42, Accuracy: 0.8527, Error: 0.1473, Loss: 0.4556211894035339, Time elapsed: 0:00:15

[TRAIN] Epoch: 43, Accuracy: 0.90296, Error: 0.09704, Loss: 0.28423611486434935, Time elapsed: 0:01:45
[TEST] Epoch: 43, Accuracy: 0.8538, Error: 0.1462, Loss: 0.4597278974533081, Time elapsed: 0:00:15

[TRAIN] Epoch: 44, Accuracy: 0.90418, Error: 0.09582, Loss: 0.2793447470283508, Time elapsed: 0:01:45
[TEST] Epoch: 44, Accuracy: 0.8628, Error: 0.1372, Loss: 0.46466031589508056, Time elapsed: 0:00:15

[TRAIN] Epoch: 45, Accuracy: 0.90926, Error: 0.09074, Loss: 0.27298210973739623, Time elapsed: 0:01:45
[TEST] Epoch: 45, Accuracy: 0.8658, Error: 0.1342, Loss: 0.4229878080368042, Time elapsed: 0:00:15

[TRAIN] Epoch: 46, Accuracy: 0.9085, Error: 0.0915, Loss: 0.26636269870758056, Time elapsed: 0:01:45
[TEST] Epoch: 46, Accuracy: 0.8671, Error: 0.1329, Loss: 0.43568542127609255, Time elapsed: 0:00:15

[TRAIN] Epoch: 47, Accuracy: 0.91202, Error: 0.08798, Loss: 0.2574493134117126, Time elapsed: 0:01:45
[TEST] Epoch: 47, Accuracy: 0.8639, Error: 0.1361, Loss: 0.43781347064971926, Time elapsed: 0:00:15

[TRAIN] Epoch: 48, Accuracy: 0.91174, Error: 0.08826, Loss: 0.25713890582084653, Time elapsed: 0:01:45
[TEST] Epoch: 48, Accuracy: 0.8672, Error: 0.1328, Loss: 0.45562278661727906, Time elapsed: 0:00:15

[TRAIN] Epoch: 49, Accuracy: 0.91282, Error: 0.08718, Loss: 0.255145287399292, Time elapsed: 0:01:45
[TEST] Epoch: 49, Accuracy: 0.8653, Error: 0.1347, Loss: 0.43707031650543215, Time elapsed: 0:00:15

[TRAIN] Epoch: 50, Accuracy: 0.91446, Error: 0.08554, Loss: 0.2522700839233398, Time elapsed: 0:01:45
[TEST] Epoch: 50, Accuracy: 0.854, Error: 0.146, Loss: 0.48440128688812256, Time elapsed: 0:00:15

[TRAIN] Epoch: 51, Accuracy: 0.9467, Error: 0.0533, Loss: 0.15550739809036254, Time elapsed: 0:01:45
[TEST] Epoch: 51, Accuracy: 0.8898, Error: 0.1102, Loss: 0.387569820022583, Time elapsed: 0:00:15

[TRAIN] Epoch: 52, Accuracy: 0.95634, Error: 0.04366, Loss: 0.12996484495162963, Time elapsed: 0:01:45
[TEST] Epoch: 52, Accuracy: 0.8876, Error: 0.1124, Loss: 0.3974526403427124, Time elapsed: 0:00:15

[TRAIN] Epoch: 53, Accuracy: 0.95888, Error: 0.04112, Loss: 0.11909825681686402, Time elapsed: 0:01:45
[TEST] Epoch: 53, Accuracy: 0.8881, Error: 0.1119, Loss: 0.41271126432418825, Time elapsed: 0:00:15

[TRAIN] Epoch: 54, Accuracy: 0.95988, Error: 0.04012, Loss: 0.11602511774063111, Time elapsed: 0:01:45
[TEST] Epoch: 54, Accuracy: 0.8919, Error: 0.1081, Loss: 0.41217262020111084, Time elapsed: 0:00:15

[TRAIN] Epoch: 55, Accuracy: 0.96196, Error: 0.03804, Loss: 0.11111210165023803, Time elapsed: 0:01:45
[TEST] Epoch: 55, Accuracy: 0.8919, Error: 0.1081, Loss: 0.4062631190299988, Time elapsed: 0:00:15

[TRAIN] Epoch: 56, Accuracy: 0.96406, Error: 0.03594, Loss: 0.10546060739517212, Time elapsed: 0:01:45
[TEST] Epoch: 56, Accuracy: 0.8917, Error: 0.1083, Loss: 0.41547946615219117, Time elapsed: 0:00:15

[TRAIN] Epoch: 57, Accuracy: 0.96598, Error: 0.03402, Loss: 0.09912301961898803, Time elapsed: 0:01:45
[TEST] Epoch: 57, Accuracy: 0.8921, Error: 0.1079, Loss: 0.41828893365859987, Time elapsed: 0:00:15

[TRAIN] Epoch: 58, Accuracy: 0.96834, Error: 0.03166, Loss: 0.09448710579872131, Time elapsed: 0:01:45
[TEST] Epoch: 58, Accuracy: 0.8953, Error: 0.1047, Loss: 0.417980247592926, Time elapsed: 0:00:15

[TRAIN] Epoch: 59, Accuracy: 0.96876, Error: 0.03124, Loss: 0.09181039501190186, Time elapsed: 0:01:45
[TEST] Epoch: 59, Accuracy: 0.8933, Error: 0.1067, Loss: 0.43668497791290284, Time elapsed: 0:00:15

[TRAIN] Epoch: 60, Accuracy: 0.96936, Error: 0.03064, Loss: 0.08764095022201539, Time elapsed: 0:01:45
[TEST] Epoch: 60, Accuracy: 0.8944, Error: 0.1056, Loss: 0.44326462745666506, Time elapsed: 0:00:15

[TRAIN] Epoch: 61, Accuracy: 0.97052, Error: 0.02948, Loss: 0.08367194820404053, Time elapsed: 0:01:45
[TEST] Epoch: 61, Accuracy: 0.8963, Error: 0.1037, Loss: 0.4452714475631714, Time elapsed: 0:00:15

[TRAIN] Epoch: 62, Accuracy: 0.97098, Error: 0.02902, Loss: 0.08537008365631103, Time elapsed: 0:01:45
[TEST] Epoch: 62, Accuracy: 0.8956, Error: 0.1044, Loss: 0.45225498600006103, Time elapsed: 0:00:15

[TRAIN] Epoch: 63, Accuracy: 0.97268, Error: 0.02732, Loss: 0.08021668470382691, Time elapsed: 0:01:45
[TEST] Epoch: 63, Accuracy: 0.8955, Error: 0.1045, Loss: 0.4514917561531067, Time elapsed: 0:00:15

[TRAIN] Epoch: 64, Accuracy: 0.97366, Error: 0.02634, Loss: 0.07714570600509643, Time elapsed: 0:01:45
[TEST] Epoch: 64, Accuracy: 0.8947, Error: 0.1053, Loss: 0.46336507539749144, Time elapsed: 0:00:15

[TRAIN] Epoch: 65, Accuracy: 0.97462, Error: 0.02538, Loss: 0.07477237419128419, Time elapsed: 0:01:45
[TEST] Epoch: 65, Accuracy: 0.8955, Error: 0.1045, Loss: 0.46749486103057863, Time elapsed: 0:00:15

[TRAIN] Epoch: 66, Accuracy: 0.97498, Error: 0.02502, Loss: 0.07273471597671509, Time elapsed: 0:01:45
[TEST] Epoch: 66, Accuracy: 0.8944, Error: 0.1056, Loss: 0.4842673325538635, Time elapsed: 0:00:15

[TRAIN] Epoch: 67, Accuracy: 0.9747, Error: 0.0253, Loss: 0.07453156251907349, Time elapsed: 0:01:45
[TEST] Epoch: 67, Accuracy: 0.8955, Error: 0.1045, Loss: 0.4741885145187378, Time elapsed: 0:00:15

[TRAIN] Epoch: 68, Accuracy: 0.97424, Error: 0.02576, Loss: 0.07595527809143067, Time elapsed: 0:01:45
[TEST] Epoch: 68, Accuracy: 0.896, Error: 0.104, Loss: 0.4784274808883667, Time elapsed: 0:00:15

[TRAIN] Epoch: 69, Accuracy: 0.97628, Error: 0.02372, Loss: 0.07013534856796265, Time elapsed: 0:01:45
[TEST] Epoch: 69, Accuracy: 0.8939, Error: 0.1061, Loss: 0.5006509828567505, Time elapsed: 0:00:15

[TRAIN] Epoch: 70, Accuracy: 0.97642, Error: 0.02358, Loss: 0.06904947420120239, Time elapsed: 0:01:45
[TEST] Epoch: 70, Accuracy: 0.8944, Error: 0.1056, Loss: 0.5110584102630615, Time elapsed: 0:00:15

[TRAIN] Epoch: 71, Accuracy: 0.97784, Error: 0.02216, Loss: 0.06470365480422974, Time elapsed: 0:01:45
[TEST] Epoch: 71, Accuracy: 0.8942, Error: 0.1058, Loss: 0.5206269157409668, Time elapsed: 0:00:15

[TRAIN] Epoch: 72, Accuracy: 0.97772, Error: 0.02228, Loss: 0.06558053329467774, Time elapsed: 0:01:45
[TEST] Epoch: 72, Accuracy: 0.8903, Error: 0.1097, Loss: 0.5507419172286987, Time elapsed: 0:00:15

[TRAIN] Epoch: 73, Accuracy: 0.97742, Error: 0.02258, Loss: 0.06367778747558593, Time elapsed: 0:01:45
[TEST] Epoch: 73, Accuracy: 0.8959, Error: 0.1041, Loss: 0.5183798894882202, Time elapsed: 0:00:15

[TRAIN] Epoch: 74, Accuracy: 0.97798, Error: 0.02202, Loss: 0.0629805139350891, Time elapsed: 0:01:45
[TEST] Epoch: 74, Accuracy: 0.8962, Error: 0.1038, Loss: 0.5276355422973633, Time elapsed: 0:00:15

[TRAIN] Epoch: 75, Accuracy: 0.97934, Error: 0.02066, Loss: 0.06251182668685913, Time elapsed: 0:01:45
[TEST] Epoch: 75, Accuracy: 0.8928, Error: 0.1072, Loss: 0.5254359819412231, Time elapsed: 0:00:15

[TRAIN] Epoch: 76, Accuracy: 0.98108, Error: 0.01892, Loss: 0.05876054691314697, Time elapsed: 0:01:45
[TEST] Epoch: 76, Accuracy: 0.8965, Error: 0.1035, Loss: 0.5623392406463623, Time elapsed: 0:00:15

[TRAIN] Epoch: 77, Accuracy: 0.98056, Error: 0.01944, Loss: 0.05793546606063843, Time elapsed: 0:01:45
[TEST] Epoch: 77, Accuracy: 0.8966, Error: 0.1034, Loss: 0.5713431943893432, Time elapsed: 0:00:15

[TRAIN] Epoch: 78, Accuracy: 0.98096, Error: 0.01904, Loss: 0.05880142740249634, Time elapsed: 0:01:45
[TEST] Epoch: 78, Accuracy: 0.8963, Error: 0.1037, Loss: 0.5624556142807007, Time elapsed: 0:00:15

[TRAIN] Epoch: 79, Accuracy: 0.98194, Error: 0.01806, Loss: 0.05453949199676514, Time elapsed: 0:01:45
[TEST] Epoch: 79, Accuracy: 0.8932, Error: 0.1068, Loss: 0.5737033576965332, Time elapsed: 0:00:15

[TRAIN] Epoch: 80, Accuracy: 0.98134, Error: 0.01866, Loss: 0.05525819814682007, Time elapsed: 0:01:45
[TEST] Epoch: 80, Accuracy: 0.8958, Error: 0.1042, Loss: 0.5624813491821289, Time elapsed: 0:00:15
Time Elapsed: 2:40:27, average time per epoch: 0:01:45
