Minibatch 1: 7.81%, Time elapsed: 0:00:03
Minibatch 2: 7.81%, Time elapsed: 0:00:03
Minibatch 3: 7.81%, Time elapsed: 0:00:03
Minibatch 4: 9.38%, Time elapsed: 0:00:03
Minibatch 5: 6.25%, Time elapsed: 0:00:03
Minibatch 6: 3.12%, Time elapsed: 0:00:03
Minibatch 7: 14.06%, Time elapsed: 0:00:03
Minibatch 8: 6.25%, Time elapsed: 0:00:03
Minibatch 9: 12.50%, Time elapsed: 0:00:03
Minibatch 10: 9.38%, Time elapsed: 0:00:03
Minibatch 11: 3.12%, Time elapsed: 0:00:03
Minibatch 12: 4.69%, Time elapsed: 0:00:03
Minibatch 13: 18.75%, Time elapsed: 0:00:03
Minibatch 14: 10.94%, Time elapsed: 0:00:03
Minibatch 15: 12.50%, Time elapsed: 0:00:03
Minibatch 16: 6.25%, Time elapsed: 0:00:03
Minibatch 17: 6.25%, Time elapsed: 0:00:03
Minibatch 18: 4.69%, Time elapsed: 0:00:03
Minibatch 19: 6.25%, Time elapsed: 0:00:03
Minibatch 20: 6.25%, Time elapsed: 0:00:03
Robustness Accuracy: 8.20%, Total time elapsed: 0:01:03
