Minibatch 1: 10.94%, Time elapsed: 0:00:09
Minibatch 2: 7.81%, Time elapsed: 0:00:07
Minibatch 3: 7.81%, Time elapsed: 0:00:09
Minibatch 4: 9.38%, Time elapsed: 0:00:07
Minibatch 5: 7.81%, Time elapsed: 0:00:07
Minibatch 6: 6.25%, Time elapsed: 0:00:07
Minibatch 7: 4.69%, Time elapsed: 0:00:07
Minibatch 8: 10.94%, Time elapsed: 0:00:07
Minibatch 9: 10.94%, Time elapsed: 0:00:07
Minibatch 10: 6.25%, Time elapsed: 0:00:09
Minibatch 11: 9.38%, Time elapsed: 0:00:09
Minibatch 12: 14.06%, Time elapsed: 0:00:07
Minibatch 13: 9.38%, Time elapsed: 0:00:07
Minibatch 14: 9.38%, Time elapsed: 0:00:09
Minibatch 15: 15.62%, Time elapsed: 0:00:09
Minibatch 16: 10.94%, Time elapsed: 0:00:07
Minibatch 17: 17.19%, Time elapsed: 0:00:07
Minibatch 18: 20.31%, Time elapsed: 0:00:07
Minibatch 19: 6.25%, Time elapsed: 0:00:07
Minibatch 20: 17.19%, Time elapsed: 0:00:07
Robustness Accuracy: 10.62%, Total time elapsed: 0:02:29
