Minibatch 1: 34.38%, Time elapsed: 0:00:03
Minibatch 2: 34.38%, Time elapsed: 0:00:03
Minibatch 3: 34.38%, Time elapsed: 0:00:03
Minibatch 4: 39.06%, Time elapsed: 0:00:03
Minibatch 5: 35.94%, Time elapsed: 0:00:03
Minibatch 6: 39.06%, Time elapsed: 0:00:03
Minibatch 7: 34.38%, Time elapsed: 0:00:03
Minibatch 8: 32.81%, Time elapsed: 0:00:03
Minibatch 9: 32.81%, Time elapsed: 0:00:03
Minibatch 10: 42.19%, Time elapsed: 0:00:03
Minibatch 11: 32.81%, Time elapsed: 0:00:03
Minibatch 12: 32.81%, Time elapsed: 0:00:03
Minibatch 13: 42.19%, Time elapsed: 0:00:03
Minibatch 14: 37.50%, Time elapsed: 0:00:03
Minibatch 15: 39.06%, Time elapsed: 0:00:03
Minibatch 16: 31.25%, Time elapsed: 0:00:03
Minibatch 17: 28.12%, Time elapsed: 0:00:03
Minibatch 18: 40.62%, Time elapsed: 0:00:03
Minibatch 19: 32.81%, Time elapsed: 0:00:03
Minibatch 20: 29.69%, Time elapsed: 0:00:03
Robustness Accuracy: 35.31%, Total time elapsed: 0:00:54
