Minibatch 1: 10.94%, Time elapsed: 0:00:07
Minibatch 2: 15.62%, Time elapsed: 0:00:07
Minibatch 3: 14.06%, Time elapsed: 0:00:07
Minibatch 4: 4.69%, Time elapsed: 0:00:07
Minibatch 5: 15.62%, Time elapsed: 0:00:07
Minibatch 6: 10.94%, Time elapsed: 0:00:07
Minibatch 7: 15.62%, Time elapsed: 0:00:07
Minibatch 8: 12.50%, Time elapsed: 0:00:07
Minibatch 9: 9.38%, Time elapsed: 0:00:07
Minibatch 10: 12.50%, Time elapsed: 0:00:07
Minibatch 11: 7.81%, Time elapsed: 0:00:07
Minibatch 12: 3.12%, Time elapsed: 0:00:07
Minibatch 13: 9.38%, Time elapsed: 0:00:07
Minibatch 14: 12.50%, Time elapsed: 0:00:07
Minibatch 15: 10.94%, Time elapsed: 0:00:07
Minibatch 16: 7.81%, Time elapsed: 0:00:07
Minibatch 17: 6.25%, Time elapsed: 0:00:07
Minibatch 18: 6.25%, Time elapsed: 0:00:07
Minibatch 19: 9.38%, Time elapsed: 0:00:07
Minibatch 20: 17.19%, Time elapsed: 0:00:07
Robustness Accuracy: 10.62%, Total time elapsed: 0:02:12
